SAG_TYPE,Sr No.,FileName,#Contracts,#Functions,FunctionID,#Variables,#Overhead,#Dead_nodes,EN,EX,RC,CV,SPV,NP,Time,OGR Size,SA OBJ Size
ssa,_,"-""-",-,-,2,6,2,8,0,0,0,0,0,2,505900000,1871920,1485
ssa,_,"-""-",-,-,3,4,4,1,0,0,0,0,0,4,1200400000,1871920,1525
ssa,_,"-""-",-,-,4,6,0,0,0,0,0,0,0,0,455400000,1871920,1352
ssa,8,t7,1,3,0,6,5,13,0,0,0,0,0,5,1070699999,1894488,2502
ssa,_,"-""-",-,-,1,6,12,11,0,0,0,0,0,12,1346799999,1894488,3382
ssa,_,"-""-",-,-,2,4,12,9,0,0,0,0,0,12,1149599999,1894488,3202
ssa,9,t8,1,6,0,3,0,0,0,0,0,0,0,0,126200000,1871608,524
ssa,_,"-""-",-,-,1,4,0,0,0,0,0,0,0,0,267000000,1871608,875
ssa,_,"-""-",-,-,2,5,2,0,0,0,0,0,0,2,213900000,1871608,829
ssa,_,"-""-",-,-,3,3,0,0,0,0,0,0,0,0,198000000,1871608,718
ssa,_,"-""-",-,-,4,5,0,1,0,0,0,0,0,0,285600000,1871608,939
ssa,_,"-""-",-,-,5,3,0,0,0,0,0,0,0,0,143600000,1871608,635
ssa,10,t9,1,4,0,4,4,2,0,0,0,0,0,4,505800000,2177280,1711
ssa,_,"-""-",-,-,1,4,7,2,0,0,0,0,0,7,755000000,2177280,2063
ssa,_,"-""-",-,-,2,5,5,3,0,0,0,0,0,5,777600000,2177280,2221
ssa,_,"-""-",-,-,3,4,3,2,0,0,0,0,0,3,499900000,2177280,1397
SAG_TYPE,Sr No.,FileName,#Contracts,#Functions,FunctionID,#Variables,#Overhead,#Dead_nodes,EN,EX,RC,CV,SPV,NP,Time,OGR Size,SA OBJ Size
dsa,1,t0,1,11,0,3,2,2,0,0,0,0,0,2,312000000,696408,978
dsa,_,"-""-",-,-,1,3,0,2,0,0,0,0,0,0,257000000,696408,846
dsa,_,"-""-",-,-,2,3,1,3,0,0,0,0,0,1,325200000,696408,920
dsa,_,"-""-",-,-,3,3,1,3,0,0,0,0,0,1,278700000,696408,982
dsa,_,"-""-",-,-,4,3,1,5,0,0,0,0,0,1,402800000,696408,1160
dsa,_,"-""-",-,-,5,3,1,3,0,0,0,0,0,1,310100000,696408,1032
dsa,_,"-""-",-,-,6,3,2,8,0,0,0,0,0,2,454900000,696408,1401
dsa,_,"-""-",-,-,7,3,4,6,0,0,0,0,0,4,405899999,696408,1509
dsa,_,"-""-",-,-,8,3,5,9,0,0,0,0,0,5,563900000,696408,1902
dsa,_,"-""-",-,-,9,4,4,6,0,0,0,0,0,4,400100000,696408,1308
dsa,_,"-""-",-,-,10,6,4,6,0,0,0,0,0,4,518200000,696408,1459
dsa,2,t1,1,14,0,4,3,1,0,0,0,0,0,3,423700000,1127024,1184
dsa,_,"-""-",-,-,1,4,5,3,0,0,0,0,0,5,537100000,1127024,1484
dsa,_,"-""-",-,-,2,4,4,3,0,0,0,0,0,4,509000000,1127024,1471
dsa,_,"-""-",-,-,3,4,3,1,0,0,0,0,0,3,411100000,1127024,1139
dsa,_,"-""-",-,-,4,4,3,1,0,0,0,0,0,3,375800000,1127024,1080
dsa,_,"-""-",-,-,5,4,2,0,0,0,0,0,0,2,317900000,1127024,920
dsa,_,"-""-",-,-,6,4,2,0,0,0,0,0,0,2,17674000000,1127024,871
dsa,_,"-""-",-,-,7,4,2,0,0,0,0,0,0,2,288400000,1127024,865
dsa,_,"-""-",-,-,8,3,2,0,0,0,0,0,0,2,303300000,1127024,812
dsa,_,"-""-",-,-,9,3,0,0,0,0,0,0,0,0,202600000,1127024,530
dsa,_,"-""-",-,-,10,6,6,0,0,0,0,0,0,6,550400000,1127024,1463
dsa,_,"-""-",-,-,11,4,6,0,0,0,0,0,0,6,483600000,1127024,1379
dsa,_,"-""-",-,-,12,5,0,0,0,0,0,0,0,0,1483700000,1127024,825
dsa,_,"-""-",-,-,13,4,6,5,0,0,0,0,0,6,1737900000,1127024,1767
dsa,3,t2,1,9,0,4,2,2,0,0,0,0,0,2,371400000,1050496,1080
dsa,_,"-""-",-,-,1,3,4,0,0,0,0,0,0,4,295500000,1050496,967
dsa,_,"-""-",-,-,2,4,4,3,0,0,0,0,0,4,501300000,1050496,1475
dsa,_,"-""-",-,-,3,4,4,0,0,0,0,0,0,4,457100000,1050496,1139
dsa,_,"-""-",-,-,4,4,4,0,0,0,0,0,0,4,356300000,1050496,1134
dsa,_,"-""-",-,-,5,4,4,0,0,0,0,0,0,4,466100000,1050496,1135
dsa,_,"-""-",-,-,6,4,5,1,0,0,0,0,0,5,442000000,1050496,1364
dsa,_,"-""-",-,-,7,4,0,0,0,0,0,0,0,0,319900000,1050496,932
dsa,_,"-""-",-,-,8,4,0,0,0,0,0,0,0,0,270500000,1050496,838
dsa,4,t3,1,10,0,5,3,1,0,0,0,0,0,3,389400000,1336528,1089
dsa,_,"-""-",-,-,1,5,2,2,0,0,0,0,0,2,473800000,1336528,1209
dsa,_,"-""-",-,-,2,3,0,0,0,0,0,0,0,0,286900000,1336528,871
dsa,_,"-""-",-,-,3,4,4,2,0,0,0,0,0,4,489500000,1336528,1386
dsa,_,"-""-",-,-,4,4,2,2,0,0,0,0,0,2,402300000,1336528,1183
dsa,_,"-""-",-,-,5,3,2,2,0,0,0,0,0,2,427200000,1336528,1143
dsa,_,"-""-",-,-,6,3,4,4,0,0,0,0,0,4,408100000,1336528,1361
dsa,_,"-""-",-,-,7,3,4,4,0,0,0,0,0,4,404100000,1336528,1310
dsa,_,"-""-",-,-,8,3,2,6,0,0,0,0,0,2,394700000,1336528,1312
dsa,_,"-""-",-,-,9,3,4,6,0,0,0,0,0,4,509300000,1336528,1627
dsa,5,t4,1,6,0,4,2,2,0,0,0,0,0,2,408600000,1228336,1146
dsa,_,"-""-",-,-,1,3,4,0,0,0,0,0,0,4,389800000,1228336,977
dsa,_,"-""-",-,-,2,4,2,2,0,0,0,0,0,2,384900000,1228336,1227
dsa,_,"-""-",-,-,3,3,0,0,0,0,0,0,0,0,282400000,1228336,937
dsa,_,"-""-",-,-,4,3,0,0,0,0,0,0,0,0,315600000,1228336,1047
dsa,_,"-""-",-,-,5,4,0,0,0,0,0,0,0,0,353000000,1228336,1105
dsa,6,t5,1,6,0,3,2,2,0,0,0,0,0,2,339400000,1541160,1139
dsa,_,"-""-",-,-,1,4,1,1,0,0,0,0,0,1,316500000,1541160,1055
dsa,_,"-""-",-,-,2,3,5,1,0,0,0,0,0,5,456900000,1541160,1377
dsa,_,"-""-",-,-,3,6,3,2,0,0,0,0,0,3,730600000,1541160,2041
dsa,_,"-""-",-,-,4,6,4,3,0,0,0,0,0,4,950800000,1541160,1994
dsa,_,"-""-",-,-,5,3,5,1,0,0,0,0,0,5,542500000,1541160,1782
dsa,7,t6,1,5,0,6,10,15,0,0,0,0,0,10,1052000000,1871920,2720
dsa,_,"-""-",-,-,1,6,8,17,0,0,0,0,0,8,1097800000,1871920,2723
dsa,_,"-""-",-,-,2,6,12,3,0,0,0,0,0,12,584700000,1871920,1478
dsa,_,"-""-",-,-,3,4,6,1,0,0,0,0,0,6,589300000,1871920,1598
dsa,_,"-""-",-,-,4,6,0,0,0,0,0,0,0,0,470000000,1871920,1388
dsa,8,t7,1,3,0,6,10,15,0,0,0,0,0,10,868700000,1894488,2557
dsa,_,"-""-",-,-,1,6,20,13,0,0,0,0,0,20,1464200000,1894488,3429
dsa,_,"-""-",-,-,2,4,21,5,0,0,0,0,0,21,1288300000,1894488,3176
dsa,9,t8,1,6,0,3,0,0,0,0,0,0,0,0,132500000,1871608,524
dsa,_,"-""-",-,-,1,4,0,0,0,0,0,0,0,0,284200000,1871608,883
dsa,_,"-""-",-,-,2,5,2,0,0,0,0,0,0,2,269300000,1871608,824
dsa,_,"-""-",-,-,3,3,0,0,0,0,0,0,0,0,228900000,1871608,726
dsa,_,"-""-",-,-,4,5,1,1,0,0,0,0,0,1,385400000,1871608,1014
dsa,_,"-""-",-,-,5,3,0,0,0,0,0,0,0,0,171200000,1871608,635
dsa,10,t9,1,4,0,4,6,4,0,0,0,0,0,6,663300000,2177280,1842
dsa,_,"-""-",-,-,1,4,9,4,0,0,0,0,0,9,770000000,2177280,2196
dsa,_,"-""-",-,-,2,5,8,6,0,0,0,0,0,8,791400000,2177280,2424
dsa,_,"-""-",-,-,3,4,4,3,0,0,0,0,0,4,532100000,2177280,1471
SAG_TYPE,Sr No.,FileName,#Contracts,#Functions,FunctionID,#Variables,#Overhead,#Dead_nodes,EN,EX,RC,CV,SPV,NP,Time,OGR Size,SA OBJ Size
dsa,1,t0,1,11,0,3,2,2,0,0,0,0,0,2,367400000,696472,978
dsa,_,"-""-",-,-,1,3,0,2,0,0,0,0,0,0,250600000,696472,846
dsa,_,"-""-",-,-,2,3,1,3,0,0,0,0,0,1,336800000,696472,920
dsa,_,"-""-",-,-,3,3,1,3,0,0,0,0,0,1,295800000,696472,982
dsa,_,"-""-",-,-,4,3,1,5,0,0,0,0,0,1,453600000,696472,1160
dsa,_,"-""-",-,-,5,3,1,3,0,0,0,0,0,1,295000000,696472,1032
dsa,_,"-""-",-,-,6,3,2,8,0,0,0,0,0,2,438100000,696472,1401
dsa,_,"-""-",-,-,7,3,4,6,0,0,0,0,0,4,932399999,696472,1509
dsa,_,"-""-",-,-,8,3,5,9,0,0,0,0,0,5,628200000,696472,1902
dsa,_,"-""-",-,-,9,4,4,6,0,0,0,0,0,4,544900000,696472,1308
dsa,_,"-""-",-,-,10,6,4,6,0,0,0,0,0,4,496800000,696472,1459
SAG_TYPE,Sr No.,FileName,#Contracts,#Functions,FunctionID,#Variables,#Overhead,#Dead_nodes,EN,EX,RC,CV,SPV,NP,Time,OGR Size,SA OBJ Size
dsa,1,t0,1,11,0,3,2,2,0,0,0,0,0,2,315000000,696472,978
dsa,_,"-""-",-,-,1,3,0,2,0,0,0,0,0,0,241900000,696472,846
dsa,_,"-""-",-,-,2,3,1,3,0,0,0,0,0,1,306700000,696472,920
dsa,_,"-""-",-,-,3,3,1,3,0,0,0,0,0,1,300000000,696472,982
dsa,_,"-""-",-,-,4,3,1,5,0,0,0,0,0,1,328800000,696472,1160
dsa,_,"-""-",-,-,5,3,1,3,0,0,0,0,0,1,332900000,696472,1032
dsa,_,"-""-",-,-,6,3,2,8,0,0,0,0,0,2,376800000,696472,1401
dsa,_,"-""-",-,-,7,3,4,6,0,0,0,0,0,4,436100000,696472,1509
dsa,_,"-""-",-,-,8,3,5,9,0,0,0,0,0,5,539400000,696472,1902
dsa,_,"-""-",-,-,9,4,4,6,0,0,0,0,0,4,406400000,696472,1308
dsa,_,"-""-",-,-,10,6,4,6,0,0,0,0,0,4,448600000,696472,1459
SAG_TYPE,Sr No.,FileName,#Contracts,#Functions,FunctionID,#Variables,#Overhead,#Dead_nodes,EN,EX,RC,CV,SPV,NP,Time,OGR Size,SA OBJ Size
ssa,1,t0,1,11,0,3,1,1,0,1,6,2,2,1,282800000,696472,916
ssa,_,"-""-",-,-,1,3,0,1,0,1,6,1,1,0,226000000,696472,771
ssa,_,"-""-",-,-,2,3,1,1,0,1,6,2,2,1,224500000,696472,857
ssa,_,"-""-",-,-,3,3,1,1,0,1,6,2,2,1,251200000,696472,919
ssa,_,"-""-",-,-,4,3,1,2,0,1,6,3,3,1,294400000,696472,1109
ssa,_,"-""-",-,-,5,3,1,1,0,1,6,2,2,1,293600000,696472,969
ssa,_,"-""-",-,-,6,3,2,3,0,2,12,5,5,2,361300000,696472,1291
ssa,_,"-""-",-,-,7,3,4,1,0,2,12,5,5,4,394800000,696472,1404
ssa,_,"-""-",-,-,8,3,6,1,0,3,18,7,7,6,632600000,696472,1739
ssa,_,"-""-",-,-,9,4,2,3,0,2,16,6,5,2,380200000,696472,1204
ssa,_,"-""-",-,-,10,6,3,2,0,2,24,7,5,3,491300000,696472,1354
SAG_TYPE,Sr No.,FileName,#Contracts,#Functions,FunctionID,#Variables,#Overhead,#Dead_nodes,EN,EX,RC,CV,SPV,NP,Time,OGR Size,SA OBJ Size
ssa,1,t0,1,11,0,3,1,1,0,1,6,2,2,1,377200000,696408,916
ssa,_,"-""-",-,-,1,3,0,1,0,1,6,1,1,0,237399999,696408,771
ssa,_,"-""-",-,-,2,3,1,1,0,1,6,2,2,1,258200000,696408,857
ssa,_,"-""-",-,-,3,3,1,1,0,1,6,2,2,1,278100000,696408,919
ssa,_,"-""-",-,-,4,3,1,2,0,1,6,3,3,1,372600000,696408,1109
ssa,_,"-""-",-,-,5,3,1,1,0,1,6,2,2,1,333500000,696408,969
ssa,_,"-""-",-,-,6,3,2,3,0,2,12,5,5,2,362400000,696408,1291
ssa,_,"-""-",-,-,7,3,4,1,0,2,12,5,5,4,399400000,696408,1404
ssa,_,"-""-",-,-,8,3,6,1,0,3,18,7,7,6,638900000,696408,1739
ssa,_,"-""-",-,-,9,4,2,3,0,2,16,6,5,2,391400000,696408,1204
ssa,_,"-""-",-,-,10,6,3,2,0,2,24,7,5,3,532400000,696408,1354
SAG_TYPE,Sr No.,FileName,#Contracts,#Functions,FunctionID,#Variables,#Overhead,#Dead_nodes,EN,EX,RC,CV,SPV,NP,Time,OGR Size,SA OBJ Size
ssa,1,t0,1,11,0,3,1,1,0,1,6,2,2,1,291600000,696408,916
ssa,_,"-""-",-,-,1,3,0,1,0,1,6,1,1,0,221200000,696408,771
ssa,_,"-""-",-,-,2,3,1,1,0,1,6,2,2,1,276300000,696408,857
ssa,_,"-""-",-,-,3,3,1,1,0,1,6,2,2,1,278300000,696408,919
ssa,_,"-""-",-,-,4,3,1,2,0,1,6,3,3,1,355200000,696408,1109
ssa,_,"-""-",-,-,5,3,1,1,0,1,6,2,2,1,293500000,696408,969
ssa,_,"-""-",-,-,6,3,2,3,0,2,12,5,5,2,447100000,696408,1291
ssa,_,"-""-",-,-,7,3,4,1,0,2,12,5,5,4,455800000,696408,1404
ssa,_,"-""-",-,-,8,3,6,1,0,3,18,7,7,6,548899999,696408,1739
ssa,_,"-""-",-,-,9,4,2,3,0,2,16,6,5,2,387200000,696408,1204
ssa,_,"-""-",-,-,10,6,3,2,0,2,24,7,5,3,497200000,696408,1354
ssa,2,t1,1,14,0,4,1,3,1,1,12,2,2,1,358400000,1127024,1184
ssa,_,"-""-",-,-,1,4,4,2,1,2,20,4,4,4,516900000,1127024,1423
ssa,_,"-""-",-,-,2,4,3,2,1,2,20,3,3,3,487200000,1127024,1392
ssa,_,"-""-",-,-,3,4,2,2,1,1,12,2,2,2,347200000,1127024,1138
ssa,_,"-""-",-,-,4,4,2,2,1,1,12,2,2,2,352099999,1127024,1079
ssa,_,"-""-",-,-,5,4,2,0,1,0,4,2,2,2,256800000,1127024,926
ssa,_,"-""-",-,-,6,4,2,0,1,0,4,2,2,2,316500000,1127024,877
ssa,_,"-""-",-,-,7,4,2,0,1,0,4,2,2,2,264700000,1127024,871
ssa,_,"-""-",-,-,8,3,2,0,1,0,3,2,2,2,269200000,1127024,817
ssa,_,"-""-",-,-,9,3,0,0,1,0,0,0,0,0,118699999,1127024,526
ssa,_,"-""-",-,-,10,6,3,3,1,1,18,3,3,3,547600000,1127024,1512
ssa,_,"-""-",-,-,11,4,3,3,1,1,12,4,3,3,625600000,1127024,1427
ssa,_,"-""-",-,-,12,5,0,0,1,1,10,0,0,0,232700000,1127024,817
ssa,_,"-""-",-,-,13,4,4,3,1,3,28,5,5,4,618400000,1127024,1637
ssa,3,t2,1,9,0,4,1,3,1,1,12,2,2,1,370700000,1050496,1079
ssa,_,"-""-",-,-,1,3,2,2,1,1,9,2,2,2,283900000,1050496,966
ssa,_,"-""-",-,-,2,4,3,2,1,2,20,5,5,3,466800000,1050496,1396
ssa,_,"-""-",-,-,3,4,2,2,1,1,12,2,2,2,352300000,1050496,1139
ssa,_,"-""-",-,-,4,4,2,2,1,1,12,2,2,2,375700000,1050496,1134
ssa,_,"-""-",-,-,5,4,2,2,1,1,12,2,2,2,353800000,1050496,1135
ssa,_,"-""-",-,-,6,4,4,0,1,2,20,4,4,4,600500000,1050496,1309
ssa,_,"-""-",-,-,7,4,0,0,1,2,16,0,0,0,315100000,1050496,917
ssa,_,"-""-",-,-,8,4,0,0,1,1,8,0,0,0,245200000,1050496,830
ssa,4,t3,1,10,0,5,2,2,1,1,15,4,2,2,364100000,1336528,1089
ssa,_,"-""-",-,-,1,5,2,2,1,1,15,2,2,2,382600000,1336528,1208
ssa,_,"-""-",-,-,2,3,0,0,1,1,6,0,0,0,363100000,1336528,863
ssa,_,"-""-",-,-,3,4,3,1,1,2,20,4,4,3,439700000,1336528,1318
ssa,_,"-""-",-,-,4,4,2,2,1,1,12,2,2,2,363000000,1336528,1180
ssa,_,"-""-",-,-,5,3,2,2,1,1,9,2,2,2,405400000,1336528,1140
ssa,_,"-""-",-,-,6,3,4,2,1,2,15,4,4,4,395200000,1336528,1305
ssa,_,"-""-",-,-,7,3,4,2,1,2,15,4,4,4,372700000,1336528,1254
ssa,_,"-""-",-,-,8,3,4,2,1,2,15,4,4,4,478600000,1336528,1254
ssa,_,"-""-",-,-,9,3,5,2,1,3,21,5,5,5,510100000,1336528,1500
ssa,5,t4,1,6,0,4,2,2,1,1,12,2,2,2,360500000,1228336,1144
ssa,_,"-""-",-,-,1,3,2,2,1,1,9,2,2,2,346400000,1228336,976
ssa,_,"-""-",-,-,2,4,2,2,1,1,12,2,2,2,391700000,1228336,1225
ssa,_,"-""-",-,-,3,3,0,0,1,1,6,0,0,0,259500000,1228336,929
ssa,_,"-""-",-,-,4,3,0,0,1,1,6,0,0,0,317600000,1228336,1039
ssa,_,"-""-",-,-,5,4,0,0,0,0,0,0,0,0,335500000,1228336,1105
ssa,6,t5,1,6,0,3,1,1,0,1,6,2,2,1,312900000,1541160,1077
ssa,_,"-""-",-,-,1,4,1,0,0,1,8,1,1,1,296300000,1541160,980
ssa,_,"-""-",-,-,2,3,4,0,1,2,15,6,6,4,438900000,1541160,1318
ssa,_,"-""-",-,-,3,6,2,3,1,2,30,4,3,2,676100000,1541160,2013
ssa,_,"-""-",-,-,4,6,3,2,1,2,30,7,7,3,686800000,1541160,1920
ssa,_,"-""-",-,-,5,3,4,0,1,2,15,6,6,4,722100000,1541160,1727
ssa,7,t6,1,5,0,6,7,11,2,4,60,12,11,7,1003200000,1871920,2672
ssa,_,"-""-",-,-,1,6,8,10,2,4,60,12,11,8,1133500000,1871920,2674
ssa,_,"-""-",-,-,2,6,2,8,1,1,30,5,5,2,513700000,1871920,1485
ssa,_,"-""-",-,-,3,4,4,1,1,2,20,7,7,4,606200001,1871920,1525
ssa,_,"-""-",-,-,4,6,0,0,3,3,48,0,0,0,530600000,1871920,1352
ssa,8,t7,1,3,0,6,5,13,2,4,60,12,11,5,939100000,1894488,2502
ssa,_,"-""-",-,-,1,6,12,11,3,6,90,22,21,12,1359700000,1894488,3382
ssa,_,"-""-",-,-,2,4,12,9,3,6,60,16,16,12,1414700000,1894488,3202
ssa,9,t8,1,6,0,3,0,0,0,0,0,0,0,0,111200000,1871608,524
ssa,_,"-""-",-,-,1,4,0,0,1,1,8,0,0,0,288400000,1871608,875
ssa,_,"-""-",-,-,2,5,2,0,1,0,5,4,2,2,240400000,1871608,829
ssa,_,"-""-",-,-,3,3,0,0,1,1,6,0,0,0,251600000,1871608,718
ssa,_,"-""-",-,-,4,5,0,1,0,1,10,3,1,0,305100000,1871608,939
ssa,_,"-""-",-,-,5,3,0,0,0,0,6,0,0,0,153500000,1871608,635
ssa,10,t9,1,4,0,4,4,2,2,4,36,8,8,4,578000000,2177280,1711
ssa,_,"-""-",-,-,1,4,7,2,2,4,40,9,9,7,863200000,2177280,2063
ssa,_,"-""-",-,-,2,5,5,3,3,6,65,10,10,5,733300000,2177280,2221
ssa,_,"-""-",-,-,3,4,3,2,1,2,20,3,3,3,490800000,2177280,1397
SAG_TYPE,Sr No.,FileName,#Contracts,#Functions,FunctionID,#Variables,#Overhead,#Dead_nodes,EN,EX,RC,CV,SPV,NP,Time,OGR Size,SA OBJ Size
dsa,1,t0,1,11,0,3,2,2,0,0,0,0,0,2,304600000,696408,978
dsa,_,"-""-",-,-,1,3,0,2,0,0,0,0,0,0,294199999,696408,846
dsa,_,"-""-",-,-,2,3,1,3,0,0,0,0,0,1,270200000,696408,920
dsa,_,"-""-",-,-,3,3,1,3,0,0,0,0,0,1,280900000,696408,982
dsa,_,"-""-",-,-,4,3,1,5,0,0,0,0,0,1,317299999,696408,1160
dsa,_,"-""-",-,-,5,3,1,3,0,0,0,0,0,1,290900000,696408,1032
dsa,_,"-""-",-,-,6,3,2,8,0,0,0,0,0,2,436000000,696408,1401
dsa,_,"-""-",-,-,7,3,4,6,0,0,0,0,0,4,471300000,696408,1509
dsa,_,"-""-",-,-,8,3,5,9,0,0,0,0,0,5,579500001,696408,1902
dsa,_,"-""-",-,-,9,4,4,6,0,0,0,0,0,4,406800000,696408,1308
dsa,_,"-""-",-,-,10,6,4,6,0,0,0,0,0,4,440200000,696408,1459
dsa,2,t1,1,14,0,4,3,1,0,0,0,0,0,3,437200000,1127024,1184
dsa,_,"-""-",-,-,1,4,5,3,0,0,0,0,0,5,488100000,1127024,1484
dsa,_,"-""-",-,-,2,4,4,3,0,0,0,0,0,4,688799999,1127024,1471
dsa,_,"-""-",-,-,3,4,3,1,0,0,0,0,0,3,364500000,1127024,1139
dsa,_,"-""-",-,-,4,4,3,1,0,0,0,0,0,3,364799999,1127024,1080
dsa,_,"-""-",-,-,5,4,2,0,0,0,0,0,0,2,369100001,1127024,920
dsa,_,"-""-",-,-,6,4,2,0,0,0,0,0,0,2,16123600000,1127024,871
dsa,_,"-""-",-,-,7,4,2,0,0,0,0,0,0,2,273000000,1127024,865
dsa,_,"-""-",-,-,8,3,2,0,0,0,0,0,0,2,245800000,1127024,812
dsa,_,"-""-",-,-,9,3,0,0,0,0,0,0,0,0,174700000,1127024,530
dsa,_,"-""-",-,-,10,6,6,0,0,0,0,0,0,6,520500000,1127024,1463
dsa,_,"-""-",-,-,11,4,6,0,0,0,0,0,0,6,477000000,1127024,1379
dsa,_,"-""-",-,-,12,5,0,0,0,0,0,0,0,0,285000000,1127024,825
dsa,_,"-""-",-,-,13,4,6,5,0,0,0,0,0,6,729700000,1127024,1767
dsa,3,t2,1,9,0,4,2,2,0,0,0,0,0,2,347000000,1050496,1080
dsa,_,"-""-",-,-,1,3,4,0,0,0,0,0,0,4,297900000,1050496,967
dsa,_,"-""-",-,-,2,4,4,3,0,0,0,0,0,4,478400000,1050496,1475
dsa,_,"-""-",-,-,3,4,4,0,0,0,0,0,0,4,359900000,1050496,1139
dsa,_,"-""-",-,-,4,4,4,0,0,0,0,0,0,4,357800000,1050496,1134
dsa,_,"-""-",-,-,5,4,4,0,0,0,0,0,0,4,464000000,1050496,1135
dsa,_,"-""-",-,-,6,4,5,1,0,0,0,0,0,5,449300000,1050496,1364
dsa,_,"-""-",-,-,7,4,0,0,0,0,0,0,0,0,342400000,1050496,932
dsa,_,"-""-",-,-,8,4,0,0,0,0,0,0,0,0,313900000,1050496,838
dsa,4,t3,1,10,0,5,3,1,0,0,0,0,0,3,366100000,1336528,1089
dsa,_,"-""-",-,-,1,5,2,2,0,0,0,0,0,2,415200000,1336528,1209
dsa,_,"-""-",-,-,2,3,0,0,0,0,0,0,0,0,276800000,1336528,871
dsa,_,"-""-",-,-,3,4,4,2,0,0,0,0,0,4,505500000,1336528,1386
dsa,_,"-""-",-,-,4,4,2,2,0,0,0,0,0,2,364700000,1336528,1183
dsa,_,"-""-",-,-,5,3,2,2,0,0,0,0,0,2,386400000,1336528,1143
dsa,_,"-""-",-,-,6,3,4,4,0,0,0,0,0,4,397200000,1336528,1361
dsa,_,"-""-",-,-,7,3,4,4,0,0,0,0,0,4,435200000,1336528,1310
dsa,_,"-""-",-,-,8,3,2,6,0,0,0,0,0,2,411500000,1336528,1312
dsa,_,"-""-",-,-,9,3,4,6,0,0,0,0,0,4,467700000,1336528,1627
dsa,5,t4,1,6,0,4,2,2,0,0,0,0,0,2,376300000,1228336,1146
dsa,_,"-""-",-,-,1,3,4,0,0,0,0,0,0,4,288400000,1228336,977
dsa,_,"-""-",-,-,2,4,2,2,0,0,0,0,0,2,377000000,1228336,1227
dsa,_,"-""-",-,-,3,3,0,0,0,0,0,0,0,0,265600000,1228336,937
dsa,_,"-""-",-,-,4,3,0,0,0,0,0,0,0,0,293400000,1228336,1047
dsa,_,"-""-",-,-,5,4,0,0,0,0,0,0,0,0,315200000,1228336,1105
dsa,6,t5,1,6,0,3,2,2,0,0,0,0,0,2,361700000,1541160,1139
dsa,_,"-""-",-,-,1,4,1,1,0,0,0,0,0,1,322800000,1541160,1055
dsa,_,"-""-",-,-,2,3,5,1,0,0,0,0,0,5,419000000,1541160,1377
dsa,_,"-""-",-,-,3,6,3,2,0,0,0,0,0,3,649500000,1541160,2041
dsa,_,"-""-",-,-,4,6,4,3,0,0,0,0,0,4,808800000,1541160,1994
dsa,_,"-""-",-,-,5,3,5,1,0,0,0,0,0,5,621100000,1541160,1782
dsa,7,t6,1,5,0,6,10,15,0,0,0,0,0,10,935500000,1871920,2720
dsa,_,"-""-",-,-,1,6,8,17,0,0,0,0,0,8,997300000,1871920,2723
dsa,_,"-""-",-,-,2,6,12,3,0,0,0,0,0,12,556500000,1871920,1478
dsa,_,"-""-",-,-,3,4,6,1,0,0,0,0,0,6,650199999,1871920,1598
dsa,_,"-""-",-,-,4,6,0,0,0,0,0,0,0,0,489600000,1871920,1388
dsa,8,t7,1,3,0,6,10,15,0,0,0,0,0,10,893300000,1894488,2557
dsa,_,"-""-",-,-,1,6,20,13,0,0,0,0,0,20,1411500000,1894488,3429
dsa,_,"-""-",-,-,2,4,21,5,0,0,0,0,0,21,1223900000,1894488,3176
dsa,9,t8,1,6,0,3,0,0,0,0,0,0,0,0,128800000,1871608,524
dsa,_,"-""-",-,-,1,4,0,0,0,0,0,0,0,0,290100000,1871608,883
dsa,_,"-""-",-,-,2,5,2,0,0,0,0,0,0,2,257800000,1871608,824
dsa,_,"-""-",-,-,3,3,0,0,0,0,0,0,0,0,237400000,1871608,726
dsa,_,"-""-",-,-,4,5,1,1,0,0,0,0,0,1,436100000,1871608,1014
dsa,_,"-""-",-,-,5,3,0,0,0,0,0,0,0,0,189600000,1871608,635
dsa,10,t9,1,4,0,4,6,4,0,0,0,0,0,6,619400000,2177280,1842
dsa,_,"-""-",-,-,1,4,9,4,0,0,0,0,0,9,776300000,2177280,2196
dsa,_,"-""-",-,-,2,5,8,6,0,0,0,0,0,8,792000000,2177280,2424
dsa,_,"-""-",-,-,3,4,4,3,0,0,0,0,0,4,623200000,2177280,1471
SAG_TYPE,Sr No.,FileName,#Contracts,#Functions,FunctionID,#Variables,#Overhead,#Dead_nodes,EN,EX,RC,CV,SPV,NP,Time,OGR Size,SA OBJ Size
ssa,1,t11,1,1,0,3,2,2,1,1,9,2,2,2,420600000,86168,1074
SAG_TYPE,Sr No.,FileName,#Contracts,#Functions,FunctionID,#Variables,#Overhead,#Dead_nodes,EN,EX,RC,CV,SPV,NP,Time,OGR Size,SA OBJ Size
ssa,1,t11,1,1,0,3,2,2,1,1,9,2,2,2,395400000,86168,1074
SAG_TYPE,Sr No.,FileName,#Contracts,#Functions,FunctionID,#Variables,#Overhead,#Dead_nodes,EN,EX,RC,CV,SPV,NP,Time,OGR Size,SA OBJ Size
dsa,1,t11,1,1,0,3,3,1,0,0,0,0,0,3,368500000,86168,1076
SAG_TYPE,Sr No.,FileName,#Contracts,#Functions,FunctionID,#Variables,#Overhead,#Dead_nodes,EN,EX,RC,CV,SPV,NP,Time,OGR Size,SA OBJ Size
